spm_poor,spm_hmaritalstatus,spm_totval,spm_hage
0,1,241654,59
0,1,241654,59
0,1,241654,59
1,1,12000,46
1,1,12000,46
1,1,12000,46
1,1,12000,46
0,1,201903,62
0,1,201903,62
0,7,117611,71
0,7,117611,71
0,7,117611,71
0,3,31000,36
0,3,31000,36
0,3,31000,36
0,6,134599,50
0,6,134599,50
1,5,350,59
0,7,72607,24
0,7,72607,24
1,7,9498,35
1,7,9498,35
1,7,9498,35
1,7,9498,35
1,7,9498,35
1,1,28400,73
1,1,28400,73
1,1,28400,73
1,1,28400,73
1,1,28400,73
1,1,28400,73
0,7,43000,34
0,7,43000,34
0,1,187626,36
0,1,187626,36
0,1,187626,36
0,1,187626,36
0,7,133080,24
0,7,133080,24
0,7,49940,49
0,7,49940,49
0,7,49940,49
0,7,49940,49
0,7,49940,49
0,1,54924,63
0,1,54924,63
0,1,54924,63
0,1,54924,63
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,112162,43
0,6,48000,40
0,6,48000,40
0,6,48000,40
1,4,26862,65
1,4,26862,65
1,4,26862,65
1,4,26862,65
1,4,26862,65
1,4,26862,65
0,1,62000,42
0,1,62000,42
0,1,62000,42
0,1,88244,70
0,1,88244,70
0,1,77586,73
0,1,77586,73
0,1,124001,55
0,1,124001,55
0,1,208126,70
0,1,208126,70
0,1,208126,70
0,1,208126,70
0,1,208126,70
0,1,208126,70
0,1,44301,45
0,1,44301,45
0,1,44301,45
0,1,44301,45
0,1,44301,45
0,1,122385,51
0,1,122385,51
0,1,122385,51
0,1,122385,51
0,1,100012,33
0,1,100012,33
0,1,100012,33
0,1,100012,33
0,1,100012,33
1,5,124,52
1,5,124,52
1,5,124,52
1,1,22000,48
1,1,22000,48
1,1,22000,48
1,1,22000,48
1,1,22000,48
0,1,93010,32
0,1,93010,32
0,3,38463,66
0,1,121973,64
0,1,121973,64
0,1,121973,64
0,7,30017,24
0,7,30017,24
1,7,0,26
1,7,0,26
0,1,71215,28
0,1,71215,28
0,1,71215,28
0,1,71215,28
0,3,167854,46
0,3,167854,46
0,3,167854,46
0,7,131479,22
0,7,131479,22
0,7,131479,22
0,7,131479,22
0,7,131479,22
0,7,40000,46
0,7,38000,51
0,1,545386,46
0,1,545386,46
0,1,545386,46
0,1,545386,46
0,7,59022,25
0,7,59022,25
0,6,35601,20
0,7,26001,23
0,5,45162,77
0,5,45162,77
0,7,215010,62
0,4,45686,72
0,1,506090,60
0,1,506090,60
1,7,16800,43
1,7,16800,43
1,7,16800,43
0,5,120302,54
0,5,120302,54
0,5,120302,54
0,7,42289,28
0,1,61002,42
0,1,61002,42
0,1,61002,42
0,1,61002,42
0,1,61002,42
0,5,66150,34
0,5,66150,34
0,5,66150,34
0,1,131098,40
0,1,131098,40
0,1,19030,41
0,1,19030,41
0,1,239462,48
0,1,239462,48
0,1,239462,48
0,1,239462,48
0,1,302124,50
0,1,302124,50
0,1,302124,50
0,1,302124,50
0,1,302124,50
0,1,302124,50
0,1,124870,68
0,1,124870,68
0,1,82000,32
0,1,82000,32
0,1,82000,32
0,1,82000,32
0,1,82000,32
0,1,82000,32
0,5,68046,33
0,5,70006,41
0,7,45000,26
0,1,59076,63
0,1,59076,63
0,7,90000,25
0,5,220041,38
0,1,75000,37
0,1,75000,37
0,1,75000,37
0,1,75000,37
0,1,237460,67
0,1,237460,67
0,1,237460,67
1,3,0,35
1,3,0,35
1,3,0,35
0,5,15766,78
0,7,36000,26
0,1,50029,80
0,1,50029,80
0,5,96510,35
0,5,96510,35
0,5,96510,35
0,5,59003,51
0,1,184006,41
0,1,184006,41
0,1,184006,41
0,1,184006,41
0,1,198504,48
0,1,198504,48
0,1,198504,48
0,7,19000,32
0,5,46005,65
0,5,46005,65
1,7,17950,67
0,1,136210,40
0,1,136210,40
0,1,136210,40
0,1,136210,40
0,7,60010,47
0,1,38964,79
0,1,38964,79
0,4,84144,72
0,1,164275,61
0,1,164275,61
0,5,174310,42
0,5,174310,42
0,5,174310,42
0,7,60284,37
0,1,72250,44
0,1,72250,44
0,4,14145,67
0,1,40024,56
0,1,40024,56
0,1,187279,56
0,1,187279,56
0,1,187279,56
0,1,187279,56
0,1,166285,32
0,1,166285,32
0,1,166285,32
0,5,29353,62
0,1,95128,75
0,1,95128,75
0,7,62400,42
0,7,58000,32
0,7,96541,43
0,7,96541,43
0,7,96541,43
0,5,206081,55
0,5,206081,55
0,4,24463,78
0,5,21762,69
0,3,111000,78
0,5,48000,30
0,5,48000,30
0,5,48000,30
0,1,90000,57
0,1,90000,57
0,1,85105,28
0,1,85105,28
0,1,85105,28
0,1,85105,28
0,1,60240,27
0,1,60240,27
0,1,60240,27
0,1,60240,27
0,1,60240,27
0,1,75030,28
0,1,75030,28
0,1,114148,62
0,1,114148,62
0,1,40000,42
0,1,40000,42
0,1,40000,42
0,1,40000,42
0,1,40000,42
1,5,30000,43
1,5,30000,43
0,1,72220,30
0,1,72220,30
0,1,72220,30
0,1,136301,38
0,1,136301,38
0,1,136301,38
0,1,136301,38
0,1,136301,38
0,1,109558,49
0,1,109558,49
0,1,109558,49
0,1,110200,55
0,1,110200,55
0,1,110200,55
0,1,110200,55
0,1,110200,55
1,7,17999,28
0,7,40001,29
0,7,40001,29
0,1,95029,54
0,1,95029,54
0,1,95029,54
0,1,95029,54
1,7,12426,33
1,7,12426,33
0,5,61771,31
0,7,68324,28
0,7,68324,28
0,7,52703,35
0,1,384005,46
0,1,384005,46
0,1,384005,46
0,1,384005,46
0,1,204620,45
0,1,204620,45
0,1,204620,45
0,1,204620,45
0,5,277596,37
0,5,277596,37
0,5,277596,37
0,5,277596,37
0,5,34252,26
0,5,34252,26
0,7,164056,37
0,7,164056,37
0,7,86497,40
0,7,86497,40
0,7,27000,22
1,7,5050,21
1,5,8421,77
0,5,92172,43
0,5,92172,43
0,5,92172,43
0,5,92172,43
0,1,125735,38
0,1,125735,38
0,1,211752,40
0,1,211752,40
0,1,211752,40
0,1,211752,40
0,1,264673,52
0,1,264673,52
0,1,324936,55
0,1,324936,55
0,1,324936,55
0,1,30948,80
0,1,30948,80
0,1,73400,77
0,1,73400,77
0,1,79000,37
0,1,79000,37
0,1,79000,37
0,1,79000,37
0,5,101300,38
0,1,75200,61
0,1,75200,61
0,7,24005,56
0,1,280590,47
0,1,280590,47
0,1,280590,47
0,1,102607,71
0,1,102607,71
0,4,58418,85
0,7,85004,34
0,7,95000,29
0,7,198901,35
0,7,198901,35
0,1,284968,72
0,1,284968,72
0,7,97530,26
0,7,97530,26
0,4,25840,75
1,3,7000,35
0,3,161050,29
0,3,161050,29
0,3,161050,29
0,1,128523,42
0,1,128523,42
0,5,36090,70
0,1,147886,59
0,1,147886,59
0,1,89785,64
0,1,89785,64
0,1,66741,74
0,1,66741,74
0,1,131233,72
0,1,131233,72
0,7,130211,40
0,7,130211,40
0,7,130211,40
0,7,130211,40
0,7,86037,26
0,7,86037,26
0,1,179020,47
0,1,179020,47
0,7,42000,28
0,7,85679,48
0,7,138601,60
0,1,31029,80
0,1,31029,80
0,1,108275,47
0,1,108275,47
0,1,108275,47
0,7,52006,63
0,7,63100,66
0,7,174601,54
0,5,211687,29
0,5,211687,29
0,5,211687,29
0,5,211687,29
0,5,211687,29
0,7,58210,22
0,7,58210,22
0,5,26028,70
0,5,18655,70
0,5,26028,70
0,7,90900,44
0,1,433187,41
0,1,433187,41
0,1,433187,41
0,7,218015,43
0,7,218015,43
0,1,336125,50
0,1,336125,50
0,1,336125,50
0,1,336125,50
0,7,93843,47
0,7,170001,42
0,7,170001,42
0,3,40000,67
0,3,40000,67
0,1,641193,67
0,1,641193,67
0,4,25205,85
0,6,76000,65
0,6,76000,65
0,1,182329,58
0,1,182329,58
0,1,182329,58
0,1,182329,58
0,1,240963,85
0,1,240963,85
0,1,64113,77
0,1,64113,77
0,7,42433,64
1,7,9486,65
0,1,253192,80
0,1,253192,80
0,7,101505,47
0,7,101505,47
0,7,101505,47
0,7,50201,24
0,7,50201,24
0,7,33500,26
0,7,25000,24
0,1,203115,31
0,1,203115,31
0,7,61001,37
0,5,48177,55
0,7,141575,52
0,7,141575,52
0,1,215006,45
0,1,215006,45
0,1,215006,45
0,1,215006,45
0,7,88000,24
0,7,88000,24
0,1,395141,68
0,1,395141,68
0,7,149720,26
0,7,149720,26
0,7,149720,26
0,7,149720,26
0,7,149720,26
1,4,12441,85
0,3,185900,52
0,1,173215,73
0,1,173215,73
0,5,75370,52
0,7,173725,31
0,7,173725,31
0,1,130680,47
0,1,130680,47
0,1,130680,47
0,1,130680,47
0,1,214048,47
0,1,214048,47
0,5,50102,49
0,1,147000,65
0,1,147000,65
0,1,147000,65
0,1,326600,29
0,1,326600,29
0,7,102332,47
0,5,129312,53
0,5,129312,53
0,1,168833,42
0,1,168833,42
0,1,168833,42
0,3,71739,58
0,3,71739,58
0,3,71739,58
0,3,71739,58
0,1,763004,63
0,1,763004,63
0,1,763004,63
0,7,80300,28
0,7,80000,28
0,1,209036,49
0,1,209036,49
0,7,42000,24
0,7,78073,45
0,7,78073,45
0,7,35001,24
0,7,50001,46
0,7,35001,45
1,6,11500,60
0,5,13308,69
0,1,166874,66
0,1,166874,66
0,1,20328,68
0,1,20328,68
0,1,45717,33
0,1,45717,33
0,1,45717,33
0,1,45717,33
1,7,0,25
1,7,0,25
0,1,223006,40
0,1,223006,40
0,1,223006,40
0,1,223006,40
0,4,36948,72
1,6,22151,35
0,7,50001,25
0,1,99000,49
0,1,99000,49
0,1,46003,21
0,1,46003,21
0,1,46003,21
0,7,45470,36
1,7,17192,68
1,7,17192,68
0,1,271600,44
0,1,271600,44
0,1,271600,44
0,1,271600,44
0,1,334992,40
0,1,334992,40
0,1,334992,40
0,1,334992,40
0,1,105078,40
0,1,105078,40
0,1,105078,40
0,1,105078,40
0,1,245706,53
0,1,245706,53
0,1,245706,53
0,7,58015,51
0,7,58015,51
0,7,58015,51
0,7,48300,28
0,7,30000,24
0,7,35000,23
0,5,80601,55
0,5,80601,55
0,5,54010,58
0,1,301052,36
0,1,301052,36
0,1,301052,36
0,1,301052,36
0,3,55175,32
0,3,55175,32
0,3,55175,32
0,7,247806,31
0,7,247806,31
0,7,247806,31
0,5,81406,55
0,1,311560,69
0,1,311560,69
0,1,171331,80
0,1,171331,80
0,1,300200,40
0,1,300200,40
0,1,300200,40
0,1,300200,40
0,1,300200,40
0,1,300200,40
0,1,52943,74
0,1,52943,74
0,4,61440,73
0,1,147569,63
0,1,147569,63
0,1,435536,56
0,1,435536,56
0,1,435536,56
0,1,435536,56
0,1,1107195,45
0,1,1107195,45
0,1,1107195,45
0,1,1107195,45
0,1,1107195,45
0,1,1107195,45
0,1,150005,44
0,1,150005,44
0,4,25716,80
0,1,67869,80
0,1,67869,80
0,1,501062,55
0,1,501062,55
0,1,501062,55
0,4,196518,44
0,4,196518,44
0,4,196518,44
0,4,196518,44
0,7,43750,64
0,1,102224,68
0,1,102224,68
0,1,48008,41
0,1,48008,41
0,1,130005,47
0,1,130005,47
0,1,130005,47
0,1,130005,47
0,1,374913,55
0,1,374913,55
0,4,122000,50
0,4,122000,50
0,4,122000,50
0,4,122000,50
0,1,145002,76
0,1,145002,76
0,1,145002,76
0,1,327800,39
0,1,327800,39
0,1,327800,39
0,1,327800,39
0,7,60484,65
0,1,274036,60
0,1,274036,60
0,1,274036,60
0,1,274036,60
0,1,274036,60
0,1,274036,60
0,1,196024,43
0,1,196024,43
0,1,196024,43
0,1,196024,43
0,1,110135,55
0,1,110135,55
0,5,59698,47
0,5,59698,47
0,5,59698,47
0,1,192501,35
0,1,192501,35
0,1,192501,35
0,1,192501,35
0,1,192501,35
0,1,192501,35
0,5,149633,53
0,1,139505,65
0,1,139505,65
0,1,1454759,50
0,1,1454759,50
0,1,1454759,50
0,1,1454759,50
0,1,41287,60
0,1,41287,60
0,1,59005,64
0,1,59005,64
0,1,268832,36
0,1,268832,36
0,1,268832,36
0,1,268832,36
0,1,64039,32
0,1,64039,32
0,1,64039,32
0,1,64039,32
0,1,64039,32
0,1,64039,32
0,1,64039,32
1,1,21100,57
1,1,21100,57
0,1,99205,39
0,1,99205,39
0,1,99205,39
0,1,99205,39
0,1,99205,39
0,1,160034,43
0,1,160034,43
0,1,160034,43
0,1,160034,43
0,1,160034,43
0,1,160034,43
0,1,139152,53
0,1,139152,53
0,1,139152,53
0,1,142248,47
0,1,142248,47
0,1,142248,47
1,1,35001,32
1,1,35001,32
0,1,67746,33
0,1,67746,33
0,6,51315,48
0,6,51315,48
0,6,51315,48
0,1,163476,42
0,1,163476,42
0,1,163476,42
0,1,163476,42
0,1,127003,49
0,1,127003,49
0,1,234063,55
0,1,234063,55
0,1,234063,55
0,1,161633,51
0,1,161633,51
0,1,161633,51
0,1,161633,51
0,1,178272,61
0,1,178272,61
0,1,308752,61
0,1,308752,61
1,4,18000,63
1,4,18000,63
1,4,18000,63
1,4,18000,63
0,1,88320,85
0,1,88320,85
0,7,50500,40
0,1,123427,65
0,1,123427,65
0,1,123427,65
1,7,0,31
0,5,136056,73
0,1,62513,78
0,1,62513,78
1,6,9360,63
0,7,163557,52
0,1,193523,72
0,1,193523,72
0,1,221795,67
0,1,221795,67
0,5,64202,65
1,5,0,75
0,1,378530,66
0,1,378530,66
0,1,378530,66
0,1,378530,66
0,1,378530,66
0,1,80638,52
0,1,80638,52
0,1,154801,36
0,1,154801,36
0,1,154801,36
0,1,82114,36
0,1,82114,36
0,1,82114,36
0,1,82114,36
0,1,82114,36
0,1,82114,36
0,1,331776,58
0,1,331776,58
0,1,331776,58
0,1,331776,58
0,1,211845,73
0,1,211845,73
0,3,61004,54
0,5,80060,55
0,7,61365,31
0,7,61365,31
0,1,129722,34
0,1,129722,34
0,1,129722,34
0,1,154039,52
0,1,154039,52
0,1,154039,52
0,1,154039,52
0,7,110148,28
0,7,110148,28
0,7,76000,39
0,7,76000,39
0,7,76000,39
0,7,76000,39
0,4,18912,85
0,1,108260,42
0,1,108260,42
0,1,108260,42
0,1,108260,42
0,5,18655,85
0,5,20400,66
0,1,93305,43
0,1,93305,43
0,1,93305,43
0,1,53578,61
0,1,53578,61
0,1,41611,69
0,1,41611,69
0,1,84400,64
0,1,84400,64
0,1,84400,64
0,7,15800,32
0,7,15800,32
0,1,80182,80
0,1,80182,80
0,1,88722,47
0,1,88722,47
0,1,88722,47
0,1,88722,47
1,7,4800,45
0,1,73002,37
0,1,73002,37
0,1,73002,37
0,1,215283,65
0,1,215283,65
0,7,87533,29
0,7,87533,29
0,1,97626,48
0,1,97626,48
0,1,35653,78
0,1,35653,78
0,1,446623,32
0,1,446623,32
0,4,148875,65
0,1,49385,67
0,1,49385,67
0,6,159973,53
0,6,159973,53
0,4,18001,36
0,7,132420,39
0,7,98042,41
0,7,98042,41
0,7,98042,41
0,6,27502,45
0,6,27502,45
0,1,91000,47
0,1,91000,47
0,1,91000,47
0,5,140010,38
1,5,17516,67
0,7,20631,66
0,7,27900,55
0,7,57000,21
0,7,57000,21
1,7,35944,18
1,7,35944,18
1,7,35944,18
1,7,35944,18
0,1,117000,38
0,1,117000,38
0,1,117000,38
0,1,117000,38
0,1,43293,33
0,1,43293,33
0,1,43293,33
0,1,43293,33
0,1,347318,46
0,1,347318,46
0,1,347318,46
0,5,135211,50
0,5,135211,50
0,5,135211,50
0,5,135211,50
0,1,206505,72
0,1,206505,72
0,1,206505,72
0,1,191759,38
0,1,191759,38
0,1,191759,38
0,1,191759,38
0,5,69201,39
0,5,69201,39
0,5,69201,39
0,1,92206,52
0,1,92206,52
0,1,92206,52
0,5,90006,63
0,5,90006,63
0,1,45801,57
0,1,45801,57
0,1,67556,29
0,1,67556,29
1,7,14520,52
0,1,104498,64
0,1,104498,64
0,5,50920,61
0,1,110005,35
0,1,110005,35
0,1,110005,35
0,1,122729,59
0,1,122729,59
0,7,59201,79
0,7,75801,77
0,7,30001,77
0,1,25085,72
0,1,25085,72
0,1,252908,66
0,1,252908,66
1,4,10801,66
0,5,30646,79
0,1,90090,53
0,1,90090,53
0,1,110789,40
0,1,110789,40
0,1,110789,40
1,1,13500,38
1,1,13500,38
1,1,13500,38
1,1,13500,38
0,1,45124,75
0,1,45124,75
0,5,25974,69
0,4,52596,75
0,1,29476,80
0,1,29476,80
0,4,15064,85
0,1,32760,74
0,1,32760,74
0,5,63564,41
0,5,63564,41
0,5,63564,41
1,7,952,62
0,5,22388,74
0,1,92191,39
0,1,92191,39
0,1,92191,39
0,1,92191,39
0,1,92191,39
0,4,28727,73
1,7,22000,59
0,3,30000,53
1,7,17000,25
0,7,42320,24
0,5,115908,56
0,5,50000,66
0,4,24396,65
0,1,165464,34
0,1,165464,34
1,1,16802,65
1,1,16802,65
1,1,16802,65
0,5,71544,73
0,5,132328,55
0,5,132328,55
0,1,73501,48
0,1,73501,48
0,7,153000,19
0,7,153000,19
0,7,153000,19
0,7,153000,19
0,7,153000,19
0,7,153000,19
0,1,75038,66
0,1,75038,66
0,1,888734,39
0,1,888734,39
0,1,888734,39
0,1,888734,39
0,4,37200,67
0,1,215151,41
0,1,215151,41
0,1,85360,66
0,1,85360,66
0,4,540000,36
0,4,540000,36
0,4,540000,36
0,4,540000,36
0,1,313003,36
0,1,313003,36
0,1,313003,36
0,1,313003,36
0,1,164000,46
0,1,164000,46
0,1,164000,46
0,1,164000,46
0,1,164000,46
0,1,164000,46
0,1,76012,40
0,1,76012,40
0,1,76012,40
0,1,76012,40
0,1,85000,50
0,1,85000,50
0,1,103922,33
0,1,103922,33
0,1,103922,33
0,1,96004,29
0,1,96004,29
0,1,96004,29
0,1,96004,29
1,1,13300,56
1,1,13300,56
0,1,37392,77
0,1,37392,77
0,1,45335,41
0,1,45335,41
0,1,45335,41
0,1,45335,41
0,1,45335,41
0,1,45335,41
0,5,90000,39
0,5,90000,39
0,7,64301,64
0,7,38000,46
0,1,221701,41
0,1,221701,41
0,1,221701,41
0,1,221701,41
0,1,221701,41
0,1,221701,41
0,1,49000,60
0,1,49000,60
0,1,53012,45
0,1,53012,45
0,1,53012,45
0,1,53012,45
0,1,53012,45
0,1,80000,41
0,1,80000,41
0,1,80000,41
0,1,80000,41
0,5,105398,80
0,5,105398,80
0,1,140086,54
0,1,140086,54
0,1,140086,54
0,1,141000,50
0,1,141000,50
0,1,141000,50
0,1,141000,50
0,1,141000,50
0,1,141000,50
0,1,141000,50
0,1,141000,50
1,1,21000,47
1,1,21000,47
0,1,152015,37
0,1,152015,37
0,1,152015,37
0,1,59001,37
0,1,59001,37
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,67506,38
0,1,161216,25
0,1,161216,25
0,1,161216,25
0,1,161216,25
0,7,111001,23
1,7,0,23
0,1,88512,41
0,1,88512,41
0,1,88512,41
0,1,88512,41
0,1,88512,41
0,5,56600,47
0,5,56600,47
0,6,96002,17
0,6,96002,17
0,6,96002,17
0,6,96002,17
0,6,96002,17
0,6,96002,17
0,7,61011,25
0,7,61011,25
1,7,11325,63
0,1,90502,38
0,1,90502,38
0,1,90502,38
0,1,99053,41
0,1,99053,41
0,1,99053,41
0,4,29226,36
0,4,29226,36
1,3,10026,61
0,1,92252,70
0,1,92252,70
0,4,19591,72
0,5,28900,45
0,5,28900,45
0,5,28900,45
0,5,28900,45
0,5,22557,73
1,4,9601,85
0,4,25454,72
0,1,562500,46
0,1,562500,46
0,1,562500,46
0,1,562500,46
1,4,11562,69
0,1,139201,51
0,1,139201,51
0,1,139201,51
0,1,139201,51
0,1,139201,51
0,1,171943,49
0,1,171943,49
0,1,78000,43
0,1,78000,43
0,1,78000,43
0,1,78000,43
0,1,78000,43
1,4,0,85
0,1,100633,69
0,1,100633,69
1,5,12420,68
0,1,117350,67
0,1,117350,67
0,1,104038,45
0,1,104038,45
0,1,104038,45
0,1,104038,45
0,1,80000,49
0,1,80000,49
0,1,80000,49
0,1,80000,49
0,1,80000,49
0,1,80000,49
0,1,80000,49
0,5,60125,59
0,1,27608,39
0,1,27608,39
0,1,27608,39
0,1,27608,39
0,1,247005,47
0,1,247005,47
0,1,247005,47
0,1,247005,47
0,1,125005,35
0,1,125005,35
0,1,125005,35
0,1,125005,35
0,1,193636,38
0,1,193636,38
0,1,193636,38
0,1,193636,38
0,1,193636,38
1,1,32300,26
1,1,32300,26
1,1,32300,26
1,1,32300,26
1,1,32300,26
1,1,32300,26
0,4,11688,68
0,7,20000,22
1,7,15476,27
1,7,15476,27
0,7,32000,21
0,5,187010,45
0,5,187010,45
0,5,187010,45
0,1,190301,53
0,1,190301,53
0,1,190301,53
0,1,190301,53
0,1,85350,38
0,1,85350,38
0,1,85350,38
0,1,85350,38
0,4,212100,38
0,4,212100,38
0,4,212100,38
0,4,212100,38
0,4,212100,38
0,1,122000,34
0,1,122000,34
0,1,122000,34
0,1,122000,34
0,1,122000,34
0,1,47000,30
0,1,47000,30
0,1,47000,30
0,1,47000,30
0,1,47000,30
0,1,47000,30
0,1,35000,33
0,1,35000,33
0,1,35000,33
0,1,35000,33
0,1,35000,33
0,1,35000,33
0,5,18000,35
0,7,106820,40
0,7,106820,40
0,7,106820,40
1,7,40000,30
1,7,40000,30
1,7,40000,30
0,4,32412,80
0,4,32412,80
0,4,29143,80
0,7,18178,58
0,7,18178,58
0,1,59810,85
0,1,59810,85
0,5,133576,72
0,7,57450,35
0,5,60803,76
0,5,90018,58
0,5,90018,58
0,5,90018,58
0,1,22296,72
0,1,22296,72
0,1,106756,80
0,1,106756,80
0,4,58432,63
0,5,60856,50
0,5,60856,50
0,1,60784,40
0,1,60784,40
0,1,60784,40
0,1,60784,40
0,1,62600,54
0,1,62600,54
0,1,62600,54
0,7,40000,22
0,4,16680,65
0,6,16000,35
0,6,16000,35
0,6,16000,35
0,1,297096,68
0,1,297096,68
0,1,92600,65
0,1,92600,65
0,1,77228,80
0,1,77228,80
0,6,74861,43
0,6,74861,43
0,6,74861,43
0,6,74861,43
0,1,138536,69
0,1,138536,69
1,4,7000,47
0,1,40506,49
0,1,40506,49
0,1,40506,49
0,1,137353,52
0,1,137353,52
0,1,137353,52
0,1,137353,52
0,1,29616,80
0,1,29616,80
0,7,46804,29
1,4,13248,65
0,1,117000,50
0,1,117000,50
0,7,23000,63
0,5,23612,80
0,4,13128,85
1,7,18300,22
1,7,18300,22
0,1,26240,36
0,1,26240,36
0,1,26240,36
0,1,26240,36
0,1,26240,36
0,1,26240,36
0,1,160516,76
0,1,160516,76
0,1,113040,67
0,1,113040,67
0,1,113040,67
0,1,112416,80
0,1,112416,80
0,5,59010,66
0,5,59010,66
0,5,59010,66
0,4,15408,59
1,6,2200,33
1,6,2200,33
1,6,2200,33
1,6,2200,33
1,6,2200,33
1,6,2200,33
1,6,2200,33
0,1,54000,40
0,1,54000,40
1,4,11040,80
0,1,36342,60
0,1,36342,60
0,1,69508,27
0,1,69508,27
1,1,0,20
1,1,0,20
1,1,0,20
0,5,56308,29
1,7,14000,33
0,1,76128,27
0,1,76128,27
0,7,62789,54
1,1,24233,27
1,1,24233,27
1,1,24233,27
1,6,10026,61
0,7,50120,52
0,6,15000,55
0,1,95520,29
0,1,95520,29
0,1,95520,29
0,1,70600,61
0,1,70600,61
0,1,42408,64
0,1,42408,64
0,1,42408,64
0,1,42408,64
0,1,42408,64
0,1,42408,64
0,4,22626,70
0,4,22626,70
1,4,10000,42
0,1,62000,33
0,1,62000,33
1,1,18000,57
1,1,18000,57
0,1,14826,62
0,1,14826,62
0,5,25000,58
0,5,25000,58
0,5,19608,69
0,5,19608,69
0,5,19608,69
0,5,19608,69
1,7,16216,33
1,7,16216,33
1,7,16216,33
0,7,21000,34
0,7,21000,34
0,1,79396,45
0,1,79396,45
0,1,79396,45
0,1,79396,45
0,1,79396,45
0,1,79396,45
0,5,50300,50
0,4,15480,74
0,5,44840,69
0,1,71600,31
0,1,71600,31
0,1,71600,31
0,1,71600,31
0,1,62017,31
0,1,62017,31
0,1,62017,31
0,1,62017,31
0,1,62017,31
0,1,62017,31
0,1,325129,69
0,1,325129,69
0,1,164417,44
0,1,164417,44
0,1,164417,44
0,1,78200,27
0,1,78200,27
0,1,78200,27
0,7,70666,40
0,7,70666,40
0,7,70666,40
0,7,70666,40
0,1,39093,85
0,1,39093,85
0,1,33858,63
0,1,33858,63
0,1,33858,63
1,5,5880,54
0,1,83248,65
0,1,83248,65
0,1,83248,65
0,1,174383,56
0,1,174383,56
0,7,87880,27
0,7,87880,27
0,1,36690,80
0,1,36690,80
0,7,36608,27
0,7,36608,27
0,7,45050,20
0,1,136602,63
0,1,136602,63
0,5,25704,68
0,5,25704,68
0,5,84108,30
0,5,84108,30
0,5,16316,73
1,4,10315,80
0,1,73320,35
0,1,73320,35
0,1,73320,35
0,1,73320,35
0,4,56413,85
0,4,56413,85
0,7,80000,39
0,6,144001,69
0,6,144001,69
0,7,26001,38
0,4,17501,57
0,1,143352,80
0,1,143352,80
0,1,109117,73
0,1,109117,73
0,7,431000,67
0,1,131872,70
0,1,131872,70
0,1,55722,44
0,1,55722,44
0,1,55722,44
0,1,55722,44
0,1,55722,44
0,5,18640,67
0,5,11000,49
1,4,19740,85
0,5,14413,80
0,7,25000,27
0,1,62010,47
0,1,62010,47
0,1,62010,47
0,7,62062,44
0,7,62062,44
0,7,62062,44
0,1,122005,35
0,1,122005,35
0,1,122005,35
0,1,122005,35
0,7,30002,47
0,5,71485,59
0,5,60110,45
0,5,27048,69
0,7,53012,28
0,1,56127,77
0,1,56127,77
0,5,69105,32
1,6,14727,52
0,7,121300,37
0,7,121300,37
0,1,151115,56
0,1,151115,56
0,1,151115,56
0,5,120218,53
0,5,120218,53
0,7,80000,44
0,7,80000,44
0,7,80000,44
0,7,80000,44
0,5,50000,26
0,7,32010,69
0,5,20000,70
0,5,31200,36
0,5,31200,36
0,5,31200,36
0,5,31200,36
0,7,19200,68
0,6,35100,28
0,1,89742,65
0,1,89742,65
0,1,89742,65
1,7,17000,45
1,7,17000,45
1,7,17000,45
0,7,214282,80
0,7,214282,80
0,1,62031,50
0,1,62031,50
0,1,62031,50
0,1,62031,50
0,1,62444,74
0,1,62444,74
0,1,90220,34
0,1,90220,34
0,1,90220,34
0,1,90220,34
0,1,138111,58
0,1,138111,58
0,1,138111,58
0,1,138111,58
0,7,18001,49
1,4,11252,65
0,5,46356,57
0,5,46356,57
0,5,46356,57
1,1,3147,30
1,1,3147,30
1,1,3147,30
0,1,195901,53
0,1,195901,53
0,7,50000,43
0,7,50000,43
1,5,300,60
1,5,12438,71
0,1,32299,59
0,1,32299,59
0,7,80616,31
0,7,80616,31
0,7,80616,31
0,7,129091,44
0,7,129091,44
0,1,48205,78
0,1,48205,78
0,7,54005,20
0,3,28608,68
0,7,26657,62
1,7,0,40
0,4,48420,66
0,1,112551,66
0,1,112551,66
0,1,112551,66
0,5,20405,62
1,5,10370,65
0,5,49796,50
0,5,49796,50
1,4,3600,80
0,7,49192,49
0,7,49192,49
0,7,49192,49
0,1,154555,54
0,1,154555,54
0,1,154555,54
1,7,5250,44
0,5,14046,65
1,7,10000,19
1,7,10000,19
0,7,89103,30
1,5,10986,61
1,5,10986,61
0,5,235021,39
0,5,34465,69
0,4,73692,80
0,4,73692,80
0,4,73692,80
0,4,138058,60
0,4,138058,60
0,4,138058,60
0,1,138737,67
0,1,138737,67
0,5,30446,69
1,7,22007,22
1,7,22007,22
0,7,25396,69
1,1,31000,63
1,1,31000,63
1,1,31000,63
1,1,31000,63
0,1,77716,61
0,1,77716,61
0,1,20023,85
0,1,20023,85
0,1,35000,23
0,1,35000,23
0,7,44017,41
0,5,45000,69
0,5,45000,69
